INFO:__main__:Trial 0 - RMSE: 379.11740793147146, Hyperparameters: {'n_estimators': 669, 'learning_rate': 0.6513783392473295, 'num_leaves': 99, 'max_depth': 16, 'subsample': 0.27684012622535126, 'colsample_bytree': 0.6125087766971721, 'reg_alpha': 0.8645998819997258, 'reg_lambda': 0.4562937148715832, 'min_split_gain': 62.5272760085831}
INFO:__main__:Trial 36 - RMSE: 277.0975285817509, Hyperparameters: {'n_estimators': 280, 'learning_rate': 0.3135344456322588, 'num_leaves': 18, 'max_depth': 77, 'subsample': 0.2277939831591219, 'colsample_bytree': 0.5546208464935479, 'reg_alpha': 0.6590028653022154, 'reg_lambda': 0.1490195777715484, 'min_split_gain': 32.143539675623096}
INFO:__main__:Trial 37 - RMSE: 200.49444299283434, Hyperparameters: {'n_estimators': 166, 'learning_rate': 0.4186170333413296, 'num_leaves': 2, 'max_depth': 77, 'subsample': 0.23563970658403005, 'colsample_bytree': 0.6687965151073618, 'reg_alpha': 0.0724903500857409, 'reg_lambda': 0.25510836170025547, 'min_split_gain': 22.868274330813747}
INFO:__main__:Trial 38 - RMSE: 282.9352593134592, Hyperparameters: {'n_estimators': 162, 'learning_rate': 0.4159422521892212, 'num_leaves': 13, 'max_depth': 77, 'subsample': 0.013461456495987706, 'colsample_bytree': 0.6823591570281264, 'reg_alpha': 0.0944342817574931, 'reg_lambda': 0.2699166122675582, 'min_split_gain': 22.99493198624617}
INFO:__main__:Trial 39 - RMSE: 239.35382165997177, Hyperparameters: {'n_estimators': 250, 'learning_rate': 0.08614624334016677, 'num_leaves': 31, 'max_depth': 67, 'subsample': 0.11928051281921387, 'colsample_bytree': 0.42469492533343595, 'reg_alpha': 0.19449940963938964, 'reg_lambda': 0.009807466483592486, 'min_split_gain': 48.80530313229875}
INFO:__main__:Trial 40 - RMSE: 284.44037862271153, Hyperparameters: {'n_estimators': 167, 'learning_rate': 0.21345435738346097, 'num_leaves': 44, 'max_depth': 59, 'subsample': 0.013836727790678025, 'colsample_bytree': 0.5980663655881139, 'reg_alpha': 0.07036714781002318, 'reg_lambda': 0.17143959144355458, 'min_split_gain': 26.91315534220768}
INFO:__main__:Trial 41 - RMSE: 261.43504375167197, Hyperparameters: {'n_estimators': 399, 'learning_rate': 0.29871281585910825, 'num_leaves': 3, 'max_depth': 73, 'subsample': 0.28153692463189595, 'colsample_bytree': 0.7549813812420455, 'reg_alpha': 0.21059070427684076, 'reg_lambda': 0.057593685422453994, 'min_split_gain': 13.001076455368166}
INFO:__main__:Trial 42 - RMSE: 266.9062769160713, Hyperparameters: {'n_estimators': 304, 'learning_rate': 0.47960214168750054, 'num_leaves': 3, 'max_depth': 86, 'subsample': 0.3397662288054937, 'colsample_bytree': 0.698873683659992, 'reg_alpha': 0.5228348549979331, 'reg_lambda': 0.13416148860796973, 'min_split_gain': 21.201502347610717}
INFO:__main__:Trial 43 - RMSE: 301.5121179007679, Hyperparameters: {'n_estimators': 236, 'learning_rate': 0.40039034998603257, 'num_leaves': 20, 'max_depth': 95, 'subsample': 0.24584659186023264, 'colsample_bytree': 0.8184505421023823, 'reg_alpha': 0.1530201431415935, 'reg_lambda': 0.2682257923108115, 'min_split_gain': 41.61868818059068}
INFO:__main__:Trial 44 - RMSE: 267.20861301296367, Hyperparameters: {'n_estimators': 501, 'learning_rate': 0.24581690109528137, 'num_leaves': 10, 'max_depth': 78, 'subsample': 0.17903862055388037, 'colsample_bytree': 0.4899160747466033, 'reg_alpha': 0.07468380929410275, 'reg_lambda': 0.23798314279841148, 'min_split_gain': 4.002253399185746}
INFO:__main__:Trial 45 - RMSE: 301.29999581724303, Hyperparameters: {'n_estimators': 304, 'learning_rate': 0.47939118768830064, 'num_leaves': 16, 'max_depth': 88, 'subsample': 0.07455868578318306, 'colsample_bytree': 0.6451235400735591, 'reg_alpha': 0.4422821854554964, 'reg_lambda': 0.1714470867517969, 'min_split_gain': 16.68203474183784}
INFO:__main__:Trial 46 - RMSE: 300.50308467789137, Hyperparameters: {'n_estimators': 161, 'learning_rate': 0.3696369310385626, 'num_leaves': 25, 'max_depth': 95, 'subsample': 0.30344745106278925, 'colsample_bytree': 0.5971504117173936, 'reg_alpha': 0.3080773155150723, 'reg_lambda': 0.33260489064369814, 'min_split_gain': 31.05835237359748}
INFO:__main__:Trial 47 - RMSE: 209.93635219569987, Hyperparameters: {'n_estimators': 103, 'learning_rate': 0.09351739021354577, 'num_leaves': 7, 'max_depth': 79, 'subsample': 0.37917644714490606, 'colsample_bytree': 0.739622491027836, 'reg_alpha': 0.016302722196951003, 'reg_lambda': 0.07024259683335836, 'min_split_gain': 6.935707614365652}
INFO:__main__:Trial 48 - RMSE: 312.5912771859092, Hyperparameters: {'n_estimators': 406, 'learning_rate': 0.2735823568637248, 'num_leaves': 43, 'max_depth': 100, 'subsample': 0.4232657140968848, 'colsample_bytree': 0.958833250829905, 'reg_alpha': 0.6124801392438938, 'reg_lambda': 0.3892116829688518, 'min_split_gain': 0.681328147833355}
INFO:__main__:Trial 49 - RMSE: 282.83725242153787, Hyperparameters: {'n_estimators': 988, 'learning_rate': 0.18119537614927608, 'num_leaves': 12, 'max_depth': 72, 'subsample': 0.13961758457757967, 'colsample_bytree': 0.8242708429064131, 'reg_alpha': 0.2231327176011902, 'reg_lambda': 0.10703724346221816, 'min_split_gain': 23.618780785021286}
INFO:__main__:Trial 50 - RMSE: 361.428578470924, Hyperparameters: {'n_estimators': 552, 'learning_rate': 0.45031042327160226, 'num_leaves': 56, 'max_depth': 48, 'subsample': 0.5498600655296, 'colsample_bytree': 0.7701053749654487, 'reg_alpha': 0.755328273100501, 'reg_lambda': 0.18365230028738286, 'min_split_gain': 41.0449019262134}
INFO:__main__:Trial 51 - RMSE: 201.2121016424716, Hyperparameters: {'n_estimators': 330, 'learning_rate': 0.5433055571285886, 'num_leaves': 2, 'max_depth': 67, 'subsample': 0.33782516134274443, 'colsample_bytree': 0.856447010889129, 'reg_alpha': 0.04989897420324696, 'reg_lambda': 0.29298261508436374, 'min_split_gain': 99.70060336319827}
INFO:__main__:Trial 52 - RMSE: 317.8652625551623, Hyperparameters: {'n_estimators': 318, 'learning_rate': 0.5270509326892543, 'num_leaves': 5, 'max_depth': 68, 'subsample': 0.4545995111012644, 'colsample_bytree': 0.845391261405092, 'reg_alpha': 0.046078237297890234, 'reg_lambda': 0.30357180936677913, 'min_split_gain': 84.88260845148454}
INFO:__main__:Trial 53 - RMSE: 208.86426069474953, Hyperparameters: {'n_estimators': 467, 'learning_rate': 0.6587156826009626, 'num_leaves': 2, 'max_depth': 82, 'subsample': 0.34246375605006923, 'colsample_bytree': 0.6731906234022635, 'reg_alpha': 0.13467916202879063, 'reg_lambda': 0.2563295813981646, 'min_split_gain': 98.96904414500001}
INFO:__main__:Trial 54 - RMSE: 312.2387564502518, Hyperparameters: {'n_estimators': 269, 'learning_rate': 0.555422909907164, 'num_leaves': 17, 'max_depth': 63, 'subsample': 0.3457192965366761, 'colsample_bytree': 0.9436625786533249, 'reg_alpha': 0.09804531962400345, 'reg_lambda': 0.34687507805655793, 'min_split_gain': 86.35941667817853}
INFO:__main__:Trial 55 - RMSE: 340.2341212981375, Hyperparameters: {'n_estimators': 346, 'learning_rate': 0.6314195792176455, 'num_leaves': 26, 'max_depth': 75, 'subsample': 0.2674794489333988, 'colsample_bytree': 0.8688867740328813, 'reg_alpha': 0.1610618990335526, 'reg_lambda': 0.40548263555861863, 'min_split_gain': 56.24526298678147}
INFO:__main__:Trial 56 - RMSE: 284.6056617154622, Hyperparameters: {'n_estimators': 200, 'learning_rate': 0.3263537602926021, 'num_leaves': 13, 'max_depth': 93, 'subsample': 0.06886008332909965, 'colsample_bytree': 0.7590568760403331, 'reg_alpha': 0.051714016012626984, 'reg_lambda': 0.30840239149673526, 'min_split_gain': 63.86053053731402}
INFO:__main__:Trial 57 - RMSE: 329.54969695642126, Hyperparameters: {'n_estimators': 383, 'learning_rate': 0.451452980824594, 'num_leaves': 36, 'max_depth': 87, 'subsample': 0.19212377644042702, 'colsample_bytree': 0.9948531422731773, 'reg_alpha': 0.0914567616032472, 'reg_lambda': 0.47034175365509995, 'min_split_gain': 10.623355336197008}
INFO:__main__:Trial 58 - RMSE: 305.804411480015, Hyperparameters: {'n_estimators': 750, 'learning_rate': 0.38331766419290547, 'num_leaves': 8, 'max_depth': 75, 'subsample': 0.47154565919246105, 'colsample_bytree': 0.8869383623281585, 'reg_alpha': 0.013619352499490131, 'reg_lambda': 0.13091854685158175, 'min_split_gain': 16.868860945128425}
INFO:__main__:Trial 59 - RMSE: 292.7750671641897, Hyperparameters: {'n_estimators': 632, 'learning_rate': 0.11860501762117917, 'num_leaves': 20, 'max_depth': 81, 'subsample': 0.6565074924889149, 'colsample_bytree': 0.8248301460602209, 'reg_alpha': 0.32958192633304945, 'reg_lambda': 0.20339013174782408, 'min_split_gain': 81.60365972355348}
INFO:__main__:Trial 60 - RMSE: 309.3369174655022, Hyperparameters: {'n_estimators': 428, 'learning_rate': 0.23966073469744992, 'num_leaves': 69, 'max_depth': 55, 'subsample': 0.39562951409465363, 'colsample_bytree': 0.31092054698999105, 'reg_alpha': 0.2572608712111569, 'reg_lambda': 0.052900365939193505, 'min_split_gain': 28.06388327757771}
INFO:__main__:Trial 61 - RMSE: 367.0807901043165, Hyperparameters: {'n_estimators': 373, 'learning_rate': 0.8474757444236904, 'num_leaves': 91, 'max_depth': 9, 'subsample': 0.5340199132497023, 'colsample_bytree': 0.794253930249021, 'reg_alpha': 0.04520036037146355, 'reg_lambda': 0.8552041013531422, 'min_split_gain': 44.58363779844648}
INFO:__main__:Trial 62 - RMSE: 421.76788566871016, Hyperparameters: {'n_estimators': 327, 'learning_rate': 0.9908931154484633, 'num_leaves': 87, 'max_depth': 15, 'subsample': 0.3076514817035536, 'colsample_bytree': 0.702682646914588, 'reg_alpha': 0.17815030055774916, 'reg_lambda': 0.2451930624723007, 'min_split_gain': 34.50186633704442}
INFO:__main__:Trial 63 - RMSE: 406.49662755519, Hyperparameters: {'n_estimators': 482, 'learning_rate': 0.9383345472384054, 'num_leaves': 108, 'max_depth': 21, 'subsample': 0.7165975133939784, 'colsample_bytree': 0.6381159035811619, 'reg_alpha': 0.12779519254517813, 'reg_lambda': 0.28429664296646096, 'min_split_gain': 37.783479898463824}
INFO:__main__:Trial 64 - RMSE: 343.292268965805, Hyperparameters: {'n_estimators': 295, 'learning_rate': 0.7922305638839603, 'num_leaves': 9, 'max_depth': 40, 'subsample': 0.6307130821672677, 'colsample_bytree': 0.8489714926906844, 'reg_alpha': 0.0830600960495073, 'reg_lambda': 0.7603970606777344, 'min_split_gain': 24.586873529672538}
INFO:__main__:Trial 65 - RMSE: 246.42570390850105, Hyperparameters: {'n_estimators': 527, 'learning_rate': 0.05013915646472805, 'num_leaves': 15, 'max_depth': 36, 'subsample': 0.4248505764452636, 'colsample_bytree': 0.9243332457038933, 'reg_alpha': 0.9529516398097841, 'reg_lambda': 0.10427540081385389, 'min_split_gain': 52.94163115581678}
INFO:__main__:Trial 66 - RMSE: 207.65879905289125, Hyperparameters: {'n_estimators': 245, 'learning_rate': 0.6629166919783508, 'num_leaves': 2, 'max_depth': 84, 'subsample': 0.4872659130358527, 'colsample_bytree': 0.7417769628871232, 'reg_alpha': 0.5283515253699957, 'reg_lambda': 0.6094063548890161, 'min_split_gain': 10.943485264030835}
INFO:__main__:Trial 67 - RMSE: 354.5231312786193, Hyperparameters: {'n_estimators': 257, 'learning_rate': 0.6738501514905119, 'num_leaves': 6, 'max_depth': 84, 'subsample': 0.48462961115247694, 'colsample_bytree': 0.7404552667127934, 'reg_alpha': 0.5148887282913535, 'reg_lambda': 0.6492172106906424, 'min_split_gain': 19.099124432824592}
INFO:__main__:Trial 68 - RMSE: 345.8980391954937, Hyperparameters: {'n_estimators': 190, 'learning_rate': 0.5480332618707826, 'num_leaves': 22, 'max_depth': 80, 'subsample': 0.3740484822908501, 'colsample_bytree': 0.7835208735596635, 'reg_alpha': 0.5707093554858196, 'reg_lambda': 0.44128206966959077, 'min_split_gain': 4.28555660201954}
INFO:__main__:Trial 69 - RMSE: 200.69750095947137, Hyperparameters: {'n_estimators': 231, 'learning_rate': 0.3056930155275974, 'num_leaves': 2, 'max_depth': 91, 'subsample': 0.5151526606092199, 'colsample_bytree': 0.5746751010648947, 'reg_alpha': 0.46721344268346077, 'reg_lambda': 0.6035600473832508, 'min_split_gain': 11.860034660369406}
INFO:__main__:Trial 70 - RMSE: 275.939091306547, Hyperparameters: {'n_estimators': 151, 'learning_rate': 0.298640705792301, 'num_leaves': 11, 'max_depth': 91, 'subsample': 0.561021302963081, 'colsample_bytree': 0.5394499687978481, 'reg_alpha': 0.3830317878715631, 'reg_lambda': 0.5809282749014385, 'min_split_gain': 13.92376160745578}
INFO:__main__:Trial 71 - RMSE: 206.22675366926882, Hyperparameters: {'n_estimators': 239, 'learning_rate': 0.6242664406954981, 'num_leaves': 2, 'max_depth': 89, 'subsample': 0.5154458407727104, 'colsample_bytree': 0.6531409385211682, 'reg_alpha': 0.46705360390009526, 'reg_lambda': 0.6789796655571205, 'min_split_gain': 10.359659496467216}
INFO:__main__:Trial 72 - RMSE: 282.0192934079514, Hyperparameters: {'n_estimators': 227, 'learning_rate': 0.34166506308736894, 'num_leaves': 8, 'max_depth': 88, 'subsample': 0.512325836118304, 'colsample_bytree': 0.6057648545974204, 'reg_alpha': 0.45601401493201743, 'reg_lambda': 0.19315851754891844, 'min_split_gain': 8.76943616132496}
INFO:__main__:Trial 73 - RMSE: 205.4664083284648, Hyperparameters: {'n_estimators': 133, 'learning_rate': 0.6199863242261264, 'num_leaves': 2, 'max_depth': 92, 'subsample': 0.6059933175588681, 'colsample_bytree': 0.6556459059875878, 'reg_alpha': 0.4858835308760318, 'reg_lambda': 0.5239571244112203, 'min_split_gain': 14.723412771300843}
INFO:__main__:Trial 74 - RMSE: 278.7542388121342, Hyperparameters: {'n_estimators': 143, 'learning_rate': 0.40344081364828316, 'num_leaves': 15, 'max_depth': 96, 'subsample': 0.6753006806535011, 'colsample_bytree': 0.6895630536469058, 'reg_alpha': 0.6238395583215262, 'reg_lambda': 0.5185843090889026, 'min_split_gain': 14.918829612495415}
INFO:__main__:Trial 75 - RMSE: 278.56178490660596, Hyperparameters: {'n_estimators': 180, 'learning_rate': 0.3004709635573266, 'num_leaves': 7, 'max_depth': 92, 'subsample': 0.3272602256182871, 'colsample_bytree': 0.5785031169271941, 'reg_alpha': 0.48876575828823754, 'reg_lambda': 0.4842638761422302, 'min_split_gain': 20.685952313000275}
